order_id,order_date,customer_id,customer_segment,region,sales_rep,channel,category,product,unit_price,units_sold,discount_pct,gross_revenue,net_revenue,returned
ORD-106202,2025-12-28,CUST-6900,Small Business,Central,Marcus Webb,Marketplace,Home & Kitchen,Blender,47.99,8,0.242,383.92,291.01,False
ORD-106203,2025-12-28,CUST-5785,Enterprise,Central,Dana Kowalski,Online,Electronics,Bluetooth Speaker,46.04,2,0.087,92.08,84.07,False
ORD-106204,2025-12-28,CUST-6957,Consumer,East,Emily Chen,In-Store,Office Supplies,Desk Lamp,35.89,2,0.198,71.78,57.57,False
ORD-106205,2025-12-28,CUST-6615,Consumer,East,Liam O'Brien,Marketplace,Home & Kitchen,Cookware Set,124.26,2,0.14,248.52,213.73,False
ORD-106206,2025-12-28,CUST-8176,Consumer,East,Liam O'Brien,Marketplace,Apparel,Yoga Pants,41.27,2,0.186,82.54,67.19,False
ORD-106207,2025-12-29,CUST-8082,Small Business,North,Sam Patel,Marketplace,Apparel,T-Shirt Pack,25.68,1,0.134,25.68,22.24,False
ORD-106208,2025-12-29,CUST-8077,Enterprise,North,Sam Patel,Marketplace,Electronics,Smart Watch,208.58,4,0.153,834.32,706.67,False
ORD-106209,2025-12-29,CUST-6897,Consumer,Central,Marcus Webb,Online,Electronics,Wireless Earbuds,57.7,2,0.18,115.4,94.63,False
ORD-106210,2025-12-29,CUST-6026,Consumer,South,Maria Gomez,Wholesale,Beauty,Perfume,70.7,4,0.285,282.8,202.2,False
ORD-106211,2025-12-29,CUST-7166,Consumer,South,Chris Evans,Online,Beauty,Electric Shaver,87.47,1,0.204,87.47,69.63,False
ORD-106212,2025-12-29,CUST-7822,Consumer,East,Ravi Shah,Online,Apparel,Denim Jeans,54.44,1,0.093,54.44,49.38,False
ORD-106213,2025-12-29,CUST-5514,Consumer,Central,Marcus Webb,Online,Electronics,Smart Watch,195.29,8,0.077,1562.32,1442.02,False
ORD-106214,2025-12-29,CUST-8545,Small Business,West,Priya Nair,Wholesale,Home & Kitchen,Vacuum Cleaner,149.23,2,0.269,298.46,218.17,False
ORD-106215,2025-12-29,CUST-6438,Consumer,East,Ravi Shah,In-Store,Apparel,Yoga Pants,38.44,1,0.08,38.44,35.36,False
ORD-106216,2025-12-29,CUST-9186,Consumer,East,Ravi Shah,Online,Home & Kitchen,Coffee Maker,63.71,1,0.151,63.71,54.09,False
ORD-106217,2025-12-29,CUST-9143,Consumer,West,Sophie Zhang,Online,Beauty,Perfume,66.99,2,0.085,133.98,122.59,False
ORD-106218,2025-12-29,CUST-6792,Consumer,West,Sophie Zhang,Online,Electronics,USB-C Hub,34.96,3,0.2,104.88,83.9,False
ORD-106219,2025-12-29,CUST-7848,Small Business,Central,Dana Kowalski,In-Store,Apparel,T-Shirt Pack,24.48,2,0.236,48.96,37.41,False
ORD-106220,2025-12-29,CUST-7408,Consumer,East,Liam O'Brien,Online,Home & Kitchen,Air Fryer,90.8,5,0.183,454.0,370.92,False
ORD-106221,2025-12-29,CUST-5759,Consumer,East,Ravi Shah,In-Store,Apparel,Running Shoes,79.64,2,0.214,159.28,125.19,False
ORD-106222,2025-12-29,CUST-6492,Small Business,West,Sophie Zhang,Marketplace,Apparel,Running Shoes,77.94,1,0.262,77.94,57.52,False
ORD-106223,2025-12-29,CUST-7651,Consumer,West,Sophie Zhang,In-Store,Home & Kitchen,Blender,48.01,1,0.19,48.01,38.89,False
ORD-106224,2025-12-29,CUST-6988,Enterprise,North,Jordan Lee,Marketplace,Electronics,USB-C Hub,35.88,5,0.132,179.4,155.72,False
ORD-106225,2025-12-29,CUST-8303,Small Business,South,Maria Gomez,Online,Apparel,T-Shirt Pack,25.32,10,0.144,253.2,216.74,False
ORD-106226,2025-12-29,CUST-6079,Consumer,Central,Dana Kowalski,Online,Beauty,Perfume,66.72,1,0.141,66.72,57.31,False
ORD-106227,2025-12-29,CUST-6909,Consumer,East,Ravi Shah,Marketplace,Apparel,Yoga Pants,41.95,1,0.181,41.95,34.36,False
ORD-106228,2025-12-29,CUST-5930,Enterprise,East,Ravi Shah,Marketplace,Electronics,Wireless Earbuds,60.84,6,0.185,365.04,297.51,False
ORD-106229,2025-12-30,CUST-8252,Consumer,South,Maria Gomez,In-Store,Office Supplies,Monitor Arm,58.23,1,0.167,58.23,48.51,False
ORD-106230,2025-12-30,CUST-7804,Consumer,East,Liam O'Brien,Marketplace,Electronics,Wireless Earbuds,62.03,1,0.2,62.03,49.62,False
ORD-106231,2025-12-30,CUST-6270,Small Business,West,Priya Nair,In-Store,Home & Kitchen,Coffee Maker,67.47,5,0.237,337.35,257.4,False
ORD-106232,2025-12-30,CUST-8397,Consumer,East,Ravi Shah,Online,Home & Kitchen,Blender,50.36,10,0.104,503.6,451.23,False
ORD-106233,2025-12-30,CUST-7962,Consumer,South,Nina Torres,In-Store,Home & Kitchen,Air Fryer,93.46,2,0.186,186.92,152.15,False
ORD-106234,2025-12-30,CUST-9214,Small Business,North,Jordan Lee,Online,Home & Kitchen,Blender,47.64,1,0.073,47.64,44.16,False
ORD-106235,2025-12-30,CUST-6595,Small Business,Central,Tyler Brooks,In-Store,Office Supplies,Monitor Arm,62.66,5,0.117,313.3,276.64,False
ORD-106236,2025-12-30,CUST-5285,Enterprise,Central,Tyler Brooks,Online,Electronics,Smart Watch,191.13,2,0.107,382.26,341.36,False
ORD-106237,2025-12-30,CUST-8759,Consumer,West,Jake Chen,Online,Home & Kitchen,Cookware Set,131.84,1,0.132,131.84,114.44,False
ORD-106238,2025-12-30,CUST-6507,Small Business,West,Priya Nair,Marketplace,Electronics,Smart Watch,196.91,2,0.264,393.82,289.85,False
ORD-106239,2025-12-30,CUST-6542,Consumer,East,Liam O'Brien,Online,Apparel,Yoga Pants,38.15,5,0.172,190.75,157.94,False
ORD-106240,2025-12-30,CUST-5067,Consumer,Central,Tyler Brooks,Online,Electronics,Smart Watch,208.58,1,0.181,208.58,170.83,False
ORD-106241,2025-12-30,CUST-5674,Consumer,West,Sophie Zhang,Wholesale,Home & Kitchen,Vacuum Cleaner,144.52,2,0.364,289.04,183.83,False
ORD-106242,2025-12-30,CUST-6348,Consumer,West,Sophie Zhang,In-Store,Home & Kitchen,Blender,51.76,2,0.144,103.52,88.61,False
ORD-106243,2025-12-30,CUST-7039,Small Business,South,Maria Gomez,In-Store,Electronics,Bluetooth Speaker,44.23,5,0.175,221.15,182.45,False
ORD-106244,2025-12-30,CUST-8580,Consumer,East,Ravi Shah,Marketplace,Home & Kitchen,Vacuum Cleaner,153.61,3,0.246,460.83,347.47,False
ORD-106245,2025-12-30,CUST-8936,Consumer,West,Priya Nair,In-Store,Home & Kitchen,Air Fryer,87.78,4,0.212,351.12,276.68,False
ORD-106246,2025-12-30,CUST-6875,Consumer,South,Nina Torres,Online,Home & Kitchen,Cookware Set,131.07,3,0.131,393.21,341.7,False
ORD-106247,2025-12-31,CUST-6522,Consumer,East,Ravi Shah,In-Store,Home & Kitchen,Coffee Maker,66.94,3,0.165,200.82,167.68,False
ORD-106248,2025-12-31,CUST-5750,Small Business,East,Emily Chen,Marketplace,Home & Kitchen,Cookware Set,130.85,1,0.247,130.85,98.53,False
ORD-106249,2025-12-31,CUST-7887,Small Business,East,Emily Chen,Marketplace,Apparel,Denim Jeans,53.93,5,0.232,269.65,207.09,False
ORD-106250,2025-12-31,CUST-7990,Small Business,West,Jake Chen,Online,Office Supplies,Monitor Arm,58.39,3,0.164,175.17,146.44,False
ORD-106251,2025-12-31,CUST-6982,Small Business,North,Alex Kim,Online,Apparel,Running Shoes,77.39,4,0.121,309.56,272.1,False
ORD-106252,2025-12-31,CUST-7751,Consumer,West,Sophie Zhang,Online,Beauty,Perfume,72.36,4,0.221,289.44,225.47,False
ORD-106253,2025-12-31,CUST-5990,Enterprise,North,Alex Kim,In-Store,Beauty,Makeup Kit,55.6,2,0.192,111.2,89.85,False
ORD-106254,2025-12-31,CUST-7805,Consumer,Central,Marcus Webb,Online,Electronics,Wireless Earbuds,60.04,2,0.115,120.08,106.27,False
ORD-106255,2025-12-31,CUST-7234,Small Business,South,Maria Gomez,Marketplace,Electronics,USB-C Hub,34.11,2,0.22,68.22,53.21,False
ORD-106256,2025-12-31,CUST-8271,Enterprise,West,Priya Nair,Wholesale,Beauty,Perfume,69.53,2,0.302,139.06,97.06,False
ORD-106257,2025-12-31,CUST-8840,Consumer,East,Ravi Shah,In-Store,Electronics,USB-C Hub,35.41,1,0.16,35.41,29.74,False
ORD-106258,2025-12-31,CUST-7822,Consumer,North,Jordan Lee,Wholesale,Apparel,Winter Jacket,114.85,4,0.25,459.4,344.55,False
ORD-106259,2025-12-31,CUST-6291,Small Business,East,Emily Chen,Online,Beauty,Electric Shaver,88.74,4,0.128,354.96,309.53,False
ORD-106260,2025-12-31,CUST-8811,Small Business,Central,Marcus Webb,Marketplace,Apparel,Yoga Pants,38.95,5,0.278,194.75,140.61,False
ORD-106261,2025-12-31,CUST-6301,Consumer,North,Jordan Lee,In-Store,Electronics,USB-C Hub,35.5,3,0.148,106.5,90.74,False
ORD-106262,2025-12-31,CUST-8097,Small Business,South,Nina Torres,Online,Office Supplies,Ergonomic Chair,252.65,2,0.081,505.3,464.37,False
ORD-106263,2025-12-31,CUST-9220,Consumer,East,Liam O'Brien,Online,Home & Kitchen,Coffee Maker,63.69,2,0.156,127.38,107.51,False
ORD-106264,2026-01-01,CUST-5119,Enterprise,South,Chris Evans,In-Store,Beauty,Makeup Kit,52.47,2,0.019,104.94,102.95,False
ORD-106265,2026-01-01,CUST-6342,Consumer,Central,Marcus Webb,Marketplace,Home & Kitchen,Coffee Maker,62.93,5,0.125,314.65,275.32,False
ORD-106266,2026-01-01,CUST-7899,Small Business,South,Maria Gomez,Marketplace,Home & Kitchen,Blender,48.29,2,0.083,96.58,88.56,False
ORD-106267,2026-01-01,CUST-6413,Consumer,East,Emily Chen,In-Store,Office Supplies,Standing Desk,352.38,4,0.072,1409.52,1308.03,False
ORD-106268,2026-01-01,CUST-8480,Consumer,South,Maria Gomez,Marketplace,Electronics,Laptop Stand,29.0,2,0.071,58.0,53.88,False
ORD-106269,2026-01-01,CUST-8214,Consumer,North,Jordan Lee,Online,Electronics,USB-C Hub,34.93,2,0.095,69.86,63.22,False
ORD-106270,2026-01-01,CUST-9019,Consumer,North,Sam Patel,Marketplace,Electronics,Wireless Earbuds,60.68,4,0.066,242.72,226.7,False
ORD-106271,2026-01-01,CUST-7912,Small Business,East,Emily Chen,In-Store,Home & Kitchen,Air Fryer,93.41,3,0.067,280.23,261.45,False
ORD-106272,2026-01-01,CUST-5948,Small Business,East,Emily Chen,Online,Beauty,Perfume,68.21,1,0.036,68.21,65.75,False
ORD-106273,2026-01-02,CUST-8152,Consumer,North,Sam Patel,Wholesale,Home & Kitchen,Coffee Maker,62.95,5,0.204,314.75,250.54,False
ORD-106274,2026-01-02,CUST-9335,Consumer,West,Sophie Zhang,In-Store,Electronics,USB-C Hub,33.85,4,0.069,135.4,126.06,False
ORD-106275,2026-01-02,CUST-8594,Enterprise,East,Emily Chen,Marketplace,Apparel,Denim Jeans,54.22,4,0.102,216.88,194.76,False
ORD-106276,2026-01-02,CUST-6497,Enterprise,North,Sam Patel,In-Store,Electronics,Smart Watch,202.97,2,0.057,405.94,382.8,True
ORD-106277,2026-01-02,CUST-7636,Consumer,North,Sam Patel,Wholesale,Apparel,T-Shirt Pack,25.42,2,0.14,50.84,43.72,True
ORD-106278,2026-01-02,CUST-8333,Small Business,North,Alex Kim,Online,Home & Kitchen,Coffee Maker,63.11,5,0.071,315.55,293.15,False
ORD-106279,2026-01-02,CUST-6249,Consumer,South,Nina Torres,In-Store,Home & Kitchen,Air Fryer,86.67,3,0.097,260.01,234.79,False
ORD-106280,2026-01-03,CUST-5605,Consumer,East,Liam O'Brien,Online,Electronics,USB-C Hub,34.81,6,0.054,208.86,197.58,False
ORD-106281,2026-01-03,CUST-6222,Consumer,Central,Dana Kowalski,Online,Electronics,Wireless Earbuds,57.84,1,0.052,57.84,54.83,False
ORD-106282,2026-01-03,CUST-5945,Small Business,Central,Tyler Brooks,Online,Office Supplies,Ergonomic Chair,257.81,8,0.085,2062.48,1887.17,False
ORD-106283,2026-01-03,CUST-6030,Small Business,West,Priya Nair,In-Store,Electronics,USB-C Hub,33.53,2,0.015,67.06,66.05,False
ORD-106284,2026-01-03,CUST-7181,Enterprise,South,Maria Gomez,Marketplace,Office Supplies,Desk Lamp,35.87,2,0.075,71.74,66.36,False
ORD-106285,2026-01-03,CUST-9355,Consumer,South,Chris Evans,In-Store,Office Supplies,Standing Desk,333.98,1,0.017,333.98,328.3,False
ORD-106286,2026-01-03,CUST-7248,Consumer,Central,Dana Kowalski,In-Store,Electronics,USB-C Hub,36.06,8,0.055,288.48,272.61,False
ORD-106287,2026-01-03,CUST-8813,Consumer,West,Jake Chen,Wholesale,Beauty,Skincare Set,75.94,1,0.245,75.94,57.33,False
ORD-106288,2026-01-03,CUST-8148,Small Business,South,Maria Gomez,Marketplace,Electronics,Smart Watch,196.44,2,0.101,392.88,353.2,False
ORD-106289,2026-01-03,CUST-6629,Consumer,South,Nina Torres,Online,Office Supplies,Monitor Arm,59.42,2,0.083,118.84,108.98,False
ORD-106290,2026-01-04,CUST-8156,Small Business,East,Emily Chen,Online,Home & Kitchen,Cookware Set,132.25,1,0.065,132.25,123.65,False
ORD-106291,2026-01-04,CUST-8066,Small Business,East,Emily Chen,Online,Electronics,USB-C Hub,33.89,4,0.077,135.56,125.12,False
ORD-106292,2026-01-04,CUST-8651,Small Business,Central,Dana Kowalski,Online,Beauty,Electric Shaver,93.5,6,0.063,561.0,525.66,False
ORD-106293,2026-01-04,CUST-7959,Consumer,North,Alex Kim,Online,Beauty,Makeup Kit,54.9,1,0.057,54.9,51.77,False
ORD-106294,2026-01-04,CUST-5968,Consumer,North,Jordan Lee,Marketplace,Apparel,Winter Jacket,123.11,2,0.145,246.22,210.52,False
ORD-106295,2026-01-04,CUST-8919,Consumer,South,Nina Torres,Online,Home & Kitchen,Vacuum Cleaner,150.09,3,0.002,450.27,449.37,False
ORD-106296,2026-01-04,CUST-6739,Small Business,South,Maria Gomez,Online,Beauty,Skincare Set,74.63,2,0.085,149.26,136.57,False
ORD-106297,2026-01-04,CUST-8359,Consumer,East,Emily Chen,Online,Apparel,Running Shoes,79.75,6,0.028,478.5,465.1,False
ORD-106298,2026-01-04,CUST-7739,Consumer,West,Jake Chen,In-Store,Electronics,Bluetooth Speaker,44.37,2,0.035,88.74,85.63,False
ORD-106299,2026-01-04,CUST-8189,Enterprise,South,Maria Gomez,Marketplace,Home & Kitchen,Air Fryer,92.08,10,0.121,920.8,809.38,False
ORD-106300,2026-01-04,CUST-5009,Consumer,West,Jake Chen,Wholesale,Office Supplies,Monitor Arm,62.07,1,0.199,62.07,49.72,False
ORD-106301,2026-01-04,CUST-5497,Consumer,South,Chris Evans,In-Store,Beauty,Hair Dryer,46.58,1,0.096,46.58,42.11,False
ORD-106302,2026-01-05,CUST-9266,Consumer,East,Emily Chen,In-Store,Beauty,Makeup Kit,52.91,3,0.01,158.73,157.14,False
ORD-106303,2026-01-05,CUST-8127,Small Business,East,Liam O'Brien,In-Store,Home & Kitchen,Blender,51.3,5,0.097,256.5,231.62,False
ORD-106304,2026-01-05,CUST-7567,Consumer,South,Maria Gomez,In-Store,Apparel,Denim Jeans,53.34,2,0.071,106.68,99.11,False
ORD-106305,2026-01-05,CUST-7694,Consumer,East,Emily Chen,In-Store,Electronics,Laptop Stand,28.53,1,0.094,28.53,25.85,False
ORD-106306,2026-01-05,CUST-8806,Consumer,South,Chris Evans,Marketplace,Office Supplies,Standing Desk,342.13,4,0.056,1368.52,1291.88,False
ORD-106307,2026-01-05,CUST-5320,Enterprise,South,Nina Torres,In-Store,Apparel,Winter Jacket,117.5,1,0.045,117.5,112.21,False
ORD-106308,2026-01-06,CUST-7148,Consumer,South,Chris Evans,Wholesale,Electronics,Bluetooth Speaker,46.38,4,0.211,185.52,146.38,False
ORD-106309,2026-01-06,CUST-6773,Small Business,South,Chris Evans,Online,Apparel,T-Shirt Pack,25.6,1,0.065,25.6,23.94,False
ORD-106310,2026-01-06,CUST-5225,Consumer,West,Priya Nair,In-Store,Electronics,USB-C Hub,33.54,3,0.055,100.62,95.09,False
ORD-106311,2026-01-06,CUST-8413,Consumer,South,Maria Gomez,Online,Home & Kitchen,Cookware Set,127.73,6,0.067,766.38,715.03,False
ORD-106312,2026-01-06,CUST-5629,Consumer,West,Sophie Zhang,Marketplace,Home & Kitchen,Coffee Maker,63.37,1,0.06,63.37,59.57,False
ORD-106313,2026-01-06,CUST-7043,Small Business,Central,Tyler Brooks,Online,Office Supplies,Standing Desk,353.33,5,0.075,1766.65,1634.15,False
ORD-106314,2026-01-06,CUST-7948,Consumer,South,Nina Torres,In-Store,Home & Kitchen,Vacuum Cleaner,150.61,1,0.028,150.61,146.39,False
ORD-106315,2026-01-07,CUST-8234,Consumer,North,Jordan Lee,In-Store,Electronics,Laptop Stand,30.53,3,0.028,91.59,89.03,False
ORD-106316,2026-01-07,CUST-5122,Consumer,North,Jordan Lee,In-Store,Electronics,USB-C Hub,36.43,1,0.06,36.43,34.24,False
ORD-106317,2026-01-07,CUST-7719,Consumer,North,Jordan Lee,In-Store,Apparel,T-Shirt Pack,24.79,1,0.002,24.79,24.74,False
ORD-106318,2026-01-07,CUST-8606,Consumer,North,Alex Kim,In-Store,Electronics,Bluetooth Speaker,45.69,3,0.005,137.07,136.38,False
ORD-106319,2026-01-08,CUST-8095,Consumer,West,Jake Chen,Marketplace,Office Supplies,Standing Desk,364.63,3,0.064,1093.89,1023.88,False
ORD-106320,2026-01-08,CUST-9083,Consumer,South,Nina Torres,In-Store,Beauty,Makeup Kit,55.22,2,0.077,110.44,101.94,False
ORD-106321,2026-01-08,CUST-5417,Consumer,East,Ravi Shah,Marketplace,Home & Kitchen,Blender,49.03,1,0.064,49.03,45.89,False
ORD-106322,2026-01-08,CUST-6880,Consumer,North,Alex Kim,Marketplace,Office Supplies,Monitor Arm,59.41,2,0.15,118.82,101.0,False
ORD-106323,2026-01-08,CUST-8325,Small Business,South,Chris Evans,Online,Home & Kitchen,Cookware Set,133.3,1,0.061,133.3,125.17,False
ORD-106324,2026-01-08,CUST-5992,Small Business,South,Chris Evans,In-Store,Home & Kitchen,Vacuum Cleaner,153.29,2,0.047,306.58,292.17,False
ORD-106325,2026-01-08,CUST-9093,Small Business,South,Nina Torres,Online,Electronics,Laptop Stand,30.73,3,0.037,92.19,88.78,False
ORD-106326,2026-01-08,CUST-5244,Small Business,North,Jordan Lee,Online,Apparel,Winter Jacket,122.91,6,0.036,737.46,710.91,False
ORD-106327,2026-01-09,CUST-8796,Small Business,East,Emily Chen,Online,Beauty,Skincare Set,78.14,2,0.086,156.28,142.84,False
ORD-106328,2026-01-09,CUST-7702,Consumer,West,Jake Chen,Marketplace,Beauty,Hair Dryer,46.18,1,0.058,46.18,43.5,False
ORD-106329,2026-01-09,CUST-5050,Consumer,North,Sam Patel,Online,Beauty,Electric Shaver,93.19,8,0.093,745.52,676.19,False
ORD-106330,2026-01-09,CUST-7145,Consumer,West,Jake Chen,In-Store,Beauty,Perfume,70.51,1,0.024,70.51,68.82,False
ORD-106331,2026-01-09,CUST-6386,Small Business,South,Nina Torres,Online,Electronics,Wireless Earbuds,60.85,3,0.049,182.55,173.61,False
ORD-106332,2026-01-09,CUST-8313,Consumer,South,Nina Torres,Wholesale,Electronics,Laptop Stand,31.39,1,0.12,31.39,27.62,False
ORD-106333,2026-01-09,CUST-8242,Small Business,West,Priya Nair,In-Store,Home & Kitchen,Cookware Set,134.8,4,0.064,539.2,504.69,False
ORD-106334,2026-01-09,CUST-5763,Small Business,Central,Marcus Webb,Marketplace,Apparel,Running Shoes,82.21,2,0.125,164.42,143.87,False
ORD-106335,2026-01-10,CUST-7530,Consumer,West,Jake Chen,In-Store,Home & Kitchen,Air Fryer,91.66,2,0.098,183.32,165.35,False
ORD-106336,2026-01-10,CUST-5866,Consumer,North,Jordan Lee,Online,Beauty,Hair Dryer,44.35,4,0.081,177.4,163.03,False
ORD-106337,2026-01-10,CUST-6277,Consumer,Central,Tyler Brooks,Wholesale,Office Supplies,Notebook Set,15.06,6,0.228,90.36,69.76,False
ORD-106338,2026-01-10,CUST-5057,Consumer,West,Sophie Zhang,In-Store,Apparel,Running Shoes,76.43,1,0.06,76.43,71.84,False
ORD-106339,2026-01-10,CUST-5294,Small Business,East,Liam O'Brien,In-Store,Electronics,Bluetooth Speaker,44.61,1,0.056,44.61,42.11,True
ORD-106340,2026-01-11,CUST-8766,Consumer,Central,Tyler Brooks,In-Store,Electronics,Bluetooth Speaker,43.24,1,0.062,43.24,40.56,False
ORD-106341,2026-01-11,CUST-7338,Enterprise,West,Priya Nair,Marketplace,Home & Kitchen,Blender,51.13,5,0.096,255.65,231.11,False
ORD-106342,2026-01-11,CUST-5321,Enterprise,West,Sophie Zhang,Online,Beauty,Makeup Kit,57.15,8,0.065,457.2,427.48,True
ORD-106343,2026-01-11,CUST-6648,Consumer,West,Jake Chen,Online,Home & Kitchen,Air Fryer,87.06,1,0.021,87.06,85.23,False
ORD-106344,2026-01-11,CUST-6757,Small Business,South,Nina Torres,Marketplace,Apparel,Denim Jeans,53.59,2,0.099,107.18,96.57,False
ORD-106345,2026-01-11,CUST-7869,Consumer,West,Sophie Zhang,Online,Beauty,Skincare Set,77.67,2,0.055,155.34,146.8,False
ORD-106346,2026-01-11,CUST-5778,Small Business,North,Sam Patel,In-Store,Electronics,Wireless Earbuds,60.5,2,0.021,121.0,118.46,False
ORD-106347,2026-01-11,CUST-7288,Small Business,Central,Dana Kowalski,Online,Electronics,USB-C Hub,35.3,2,0.089,70.6,64.32,False
ORD-106348,2026-01-11,CUST-9078,Small Business,East,Liam O'Brien,Online,Apparel,T-Shirt Pack,25.15,2,0.042,50.3,48.19,False
ORD-106349,2026-01-11,CUST-5126,Consumer,West,Priya Nair,In-Store,Apparel,Winter Jacket,116.61,1,0.017,116.61,114.63,False
ORD-106350,2026-01-11,CUST-5594,Enterprise,South,Maria Gomez,Marketplace,Beauty,Makeup Kit,53.58,1,0.054,53.58,50.69,False
ORD-106351,2026-01-11,CUST-8205,Enterprise,West,Sophie Zhang,In-Store,Electronics,Bluetooth Speaker,47.01,4,0.078,188.04,173.37,True
ORD-106352,2026-01-12,CUST-5616,Small Business,South,Nina Torres,Online,Home & Kitchen,Vacuum Cleaner,153.34,5,0.083,766.7,703.06,False
ORD-106353,2026-01-12,CUST-6593,Consumer,East,Ravi Shah,Online,Home & Kitchen,Cookware Set,124.67,5,0.008,623.35,618.36,False
ORD-106354,2026-01-12,CUST-8164,Small Business,West,Sophie Zhang,Wholesale,Apparel,Winter Jacket,116.67,3,0.103,350.01,313.96,False
ORD-106355,2026-01-12,CUST-8044,Small Business,North,Sam Patel,Online,Electronics,Laptop Stand,30.37,8,0.065,242.96,227.17,False
ORD-106356,2026-01-12,CUST-8620,Enterprise,South,Chris Evans,Online,Office Supplies,Monitor Arm,58.69,1,0.091,58.69,53.35,False
ORD-106357,2026-01-12,CUST-5946,Consumer,East,Emily Chen,Wholesale,Home & Kitchen,Cookware Set,126.76,2,0.135,253.52,219.29,False
ORD-106358,2026-01-12,CUST-6692,Consumer,South,Maria Gomez,Marketplace,Office Supplies,Notebook Set,14.54,2,0.086,29.08,26.58,False
ORD-106359,2026-01-12,CUST-9135,Small Business,South,Chris Evans,Marketplace,Home & Kitchen,Vacuum Cleaner,145.28,2,0.141,290.56,249.59,False
ORD-106360,2026-01-13,CUST-5820,Consumer,South,Chris Evans,Online,Home & Kitchen,Cookware Set,131.46,4,0.043,525.84,503.23,False
ORD-106361,2026-01-13,CUST-6475,Small Business,South,Maria Gomez,Online,Beauty,Hair Dryer,46.82,2,0.037,93.64,90.18,False
ORD-106362,2026-01-13,CUST-8562,Consumer,West,Jake Chen,Online,Electronics,Smart Watch,197.21,2,0.06,394.42,370.75,False
ORD-106363,2026-01-13,CUST-5108,Small Business,Central,Tyler Brooks,In-Store,Electronics,Wireless Earbuds,57.72,3,0.068,173.16,161.39,False
ORD-106364,2026-01-13,CUST-8143,Small Business,West,Sophie Zhang,Online,Apparel,T-Shirt Pack,24.05,5,0.096,120.25,108.71,False
ORD-106365,2026-01-13,CUST-9342,Small Business,North,Sam Patel,Online,Apparel,T-Shirt Pack,26.07,3,0.016,78.21,76.96,False
ORD-106366,2026-01-13,CUST-8318,Small Business,West,Sophie Zhang,Online,Home & Kitchen,Vacuum Cleaner,150.42,2,0.08,300.84,276.77,False
ORD-106367,2026-01-14,CUST-6849,Enterprise,East,Emily Chen,Marketplace,Apparel,Yoga Pants,39.86,3,0.138,119.58,103.08,False
ORD-106368,2026-01-14,CUST-9127,Small Business,West,Priya Nair,Marketplace,Electronics,Bluetooth Speaker,46.75,2,0.13,93.5,81.34,False
ORD-106369,2026-01-14,CUST-7231,Consumer,East,Ravi Shah,In-Store,Electronics,USB-C Hub,35.01,2,0.079,70.02,64.49,False
ORD-106370,2026-01-14,CUST-5649,Small Business,North,Alex Kim,Online,Electronics,Laptop Stand,29.93,2,0.035,59.86,57.76,False
ORD-106371,2026-01-14,CUST-7914,Consumer,West,Priya Nair,Marketplace,Beauty,Makeup Kit,57.34,1,0.128,57.34,50.0,False
